Luxembourg,29752.7,29208.24,28478.13,27912.34,27161.11,26705.66,26428.78,25829.09,25356.06,24779.18,24433.13,23745.94,23471.18,23008.56,22787.64,22456.7,22138,21359.3,20751.78,20497.56,20307.8,20042.79,19845.16,19686.77,19337.13,19070.31,18804.1,19326.4,19812.53,20339.12,29752.7,29208.24,28478.13,27912.34,27161.11,26705.66,26428.78,25829.09,25356.06,24779.18,24433.13,23745.94,23471.18,23008.56,22787.64,22456.7,22138,21359.3,20751.78,20497.56,20307.8,20042.79,19845.16,19686.77,19337.13,19070.31,18804.1,19326.4,19812.53,20339.12,455.6,456.27,447.82,441.23,421.35,409.47,406.17,400.66,397.08,396.96,394.55,392.47,389.9,386.84,380.17,372.18,368.93,370.51,372.92,378.58,385.05,391.56,396.46,406.6,415.19,426.41,436.91,448.59,457.98,469.4,6336.62,6422.88,6503.12,6597.35,6680.59,6779.66,6874.51,6955.37,7043.94,7140.85,7273.44,7379.11,7496.99,7590.23,7702.62,7848.02,8015.08,8180.7,8345.9,8552.02,8779.24,8998.82,9246.22,9490.55,9729.55,9988.64,10188.89,10438.87,10717.68,11043.4
Madagascar,600957.17,613558.18,624525.11,652489.06,638662.5,645289.06,658483.22,672524.43,690470.39,689561.28,696055.51,702519.69,726771.45,747670.38,760325.83,768871.36,775933.37,789349.55,820518.87,847284.29,867137.9,888327.74,909016.89,929584.83,952146,975701.73,1003621.7,1031479.93,1063452.37,1091615.33,600957.17,613558.18,624525.11,652489.06,638662.5,645289.06,658483.22,672524.43,690470.39,689561.28,696055.51,702519.69,726771.45,747670.38,760325.83,768871.36,775933.37,789349.55,820518.87,847284.29,867137.9,888327.74,909016.89,929584.83,952146,975701.73,1003621.7,1031479.93,1063452.37,1091615.33,1118885.66,1099222.68,1089894.52,1093814.47,1090115.45,1066456.33,1074781.21,1076516.51,1074991.65,1045875.89,1024833.25,992616.58,1020156.86,940503.44,916522.3,591612.38,565592.99,586789.81,578423.28,618743.42,754314.29,686003.75,646303.07,697713.61,602508.37,596568.91,627356.59,560667.39,583702.79,611102.5,97234.7,98575.49,100027.6,102034.93,103247.89,101994.24,104228.46,106515.58,109022.8,111201.06,113706.62,116460.08,119810.47,122947.33,125816.87,129333.39,132043.34,134541.03,137700.17,140652.27,143763.39,147793.54,151874.53,155877.74,160412.95,164925.57,171317.27,178037.88,183130.92,187805.16
Malawi,293523.68,300212.53,307294.53,309992.71,314840.34,320437.09,326954.18,332895.83,341721.39,345946,346666.09,342536.4,342942.27,344959.86,347348.15,344541.96,344530.3,344877.02,347058.77,354385.1,363310.26,369761.58,374096.33,377358.08,383101.92,390599.96,399320.43,406169.9,418121.43,430087.87,293523.68,300212.53,307294.53,309992.71,314840.34,320437.09,326954.18,332895.83,341721.39,345946,346666.09,342536.4,342942.27,344959.86,347348.15,344541.96,344530.3,344877.02,347058.77,354385.1,363310.26,369761.58,374096.33,377358.08,383101.92,390599.96,399320.43,406169.9,418121.43,430087.87,1198620.09,1196208.66,1198177.81,1192303.83,1180937.09,1149309.07,1075233.65,1012662.77,978440.89,563815.87,541568.85,537697.96,536083.52,521230.04,630415.11,632948.38,531408.2,518642.31,569338.7,495740.65,512009.83,356985.47,336185.2,338213.97,336531.77,352702.61,428808.78,409187.02,303824.19,291677.2,74160.04,76480.73,78128.59,77745.34,76686.64,77039.65,78548.61,80277.13,82309.01,84903.08,87187.42,88684.71,90374.22,92000.27,93086.62,94310.9,96182.96,98008.4,100103.36,103482.98,107057.64,110883.44,113901.3,116912.1,120088.34,123738.59,127952.46,132242.65,136421.42,140233.32
Malaysia,742970.56,736722.68,739917.27,752410.2,775247.35,818874.58,819766.04,829902.12,838221.96,942971.74,912105.14,918171.88,933632.58,970152.67,979432.11,992410.2,1013173.39,1033693.79,1084887.56,1129093.66,1134482.91,1150870.11,1167258.65,1158710.8,1217669.2,1259085.5,1312836.75,1356552.59,1396475.98,1460310.84,742970.56,736722.68,739917.27,752410.2,775247.35,818874.58,819766.04,829902.12,838221.96,942971.74,912105.14,918171.88,933632.58,970152.67,979432.11,992410.2,1013173.39,1033693.79,1084887.56,1129093.66,1134482.91,1150870.11,1167258.65,1158710.8,1217669.2,1259085.5,1312836.75,1356552.59,1396475.98,1460310.84,190569.33,182262.04,176088.02,172185.64,167450.53,164034.91,155871.97,158967.92,151502.43,152710.33,134494.07,127990.94,119867.49,114638.74,108060.15,89955.62,83432.99,83602.14,85973.5,89353.67,89200.02,89516.63,91481.69,88348.16,91672.43,93888.44,91418.33,90639.28,89380.7,89295.79,155358.69,159777.26,164945.38,170694.76,176796.76,183159.71,188594.16,195270.97,201723.05,210530.64,214763.58,220589.93,226619.78,232898.71,238121.13,243541.48,249636.63,256195.06,263535.83,270960.54,275509.61,280947.82,287372.1,291974.02,299442.82,306451.86,313607.16,320142.75,327265.38,336118.25
Maldives,9919.34,10056.65,10166.86,10155.76,10027.89,10062.59,10254.53,10311.72,10027.24,9798.78,9869.25,9869.47,9471.4,9240.78,9004.6,8879.91,8853.65,8799.67,8832.9,8982.35,9156.83,9222.65,9442.5,9699.57,9992.22,10274.25,10802.91,11344.38,11913.08,12514.13,9919.34,10056.65,10166.86,10155.76,10027.89,10062.59,10254.53,10311.72,10027.24,9798.78,9869.25,9869.47,9471.4,9240.78,9004.6,8879.91,8853.65,8799.67,8832.9,8982.35,9156.83,9222.65,9442.5,9699.57,9992.22,10274.25,10802.91,11344.38,11913.08,12514.13,8738.51,8056.98,7296.12,6687.43,6177.77,5614.18,4148.68,2121.47,1612.86,1443.56,1454.43,1699.12,2295.71,2459.65,2307.98,2223.37,912.51,648.58,613.69,605.23,622.96,697.61,891.12,936.68,964.97,988.81,1015.87,1037.39,858.76,828.23,2341.05,2373.32,2407.95,2439.56,2479.51,2535.84,2599.6,2670.51,2716.22,2780.56,2826.76,2875.39,2918.44,2979.03,3048.7,3131.43,3256.72,3368.16,3490.59,3622.74,3767.49,3922.46,4088.27,4266.6,4455.1,4645.6,4838.74,5030.53,5234.1,5446.43
Mali,314803.32,315226.95,318352.69,319776.93,324372.19,330002.13,334465.53,335749.75,334800.68,335669.97,340776.2,342569.45,351325.79,353915.05,358072.62,363424.67,371661.67,382581.96,395825.05,409249.37,418573.98,425523.4,433594.35,443178.19,456005.48,475780.02,500124.43,517723.47,529138.18,539357.11,314803.32,315226.95,318352.69,319776.93,324372.19,330002.13,334465.53,335749.75,334800.68,335669.97,340776.2,342569.45,351325.79,353915.05,358072.62,363424.67,371661.67,382581.96,395825.05,409249.37,418573.98,425523.4,433594.35,443178.19,456005.48,475780.02,500124.43,517723.47,529138.18,539357.11,1912114.59,1860113.73,1815538.66,1755892.15,1718279.73,1690511.6,1667191.47,1774545.62,1622418.76,1555854.27,1499677.61,1490922.94,1028113.77,974103.37,975297.77,912507.18,958292.41,1219907.31,1114710.07,1180746.63,1357989.84,1310406.32,1060081.5,1093626.02,1129808.45,1229368.03,995966.43,1029375.7,1030660.72,1086585.21,87086.84,89513.23,92084.44,94638.91,97504.23,100221.45,102640.14,104809,106929.45,109521.3,113068.35,116503.25,122154.43,125728.94,129099.8,133007.61,137297.08,141268.6,147100.48,152360.1,156834.54,161453.5,167066.24,172805.3,179123.4,186513.12,197912.88,206680.08,213142.33,219705.89
Malta,24582.73,24131.54,23810.78,23319.92,22819.86,22789.47,22991.02,23082.82,22643.12,22796.5,22756.06,22745.19,22767.28,22639.98,22219.27,21900.12,21604.33,21501.37,21455.24,21402.4,21334.75,21848.03,22002.69,21793.26,21762,21494.34,22012.06,22311.76,22627.54,23012.79,24582.73,24131.54,23810.78,23319.92,22819.86,22789.47,22991.02,23082.82,22643.12,22796.5,22756.06,22745.19,22767.28,22639.98,22219.27,21900.12,21604.33,21501.37,21455.24,21402.4,21334.75,21848.03,22002.69,21793.26,21762,21494.34,22012.06,22311.76,22627.54,23012.79,343.42,338.5,331.46,321.04,309.05,381.11,294,341.87,438.04,436.54,419.2,253.36,310.67,249,359.89,243.65,243.02,244.69,246.25,246.27,244.4,244.67,242.94,242.06,238.66,237.64,238.38,238.31,237.35,236.3,5083.56,5176.44,5275.8,5361.63,5456.77,5563.06,5661.53,5763.4,5864.43,5969.23,6085,6206.84,6325.34,6440.16,6544.65,6648.26,6768.52,6896.07,7023.41,7146.63,7268.07,7405.98,7537.53,7659.24,7799.52,7904.51,8056.69,8196.65,8321.02,8455.91
Marshall Islands,2579.36,2663.38,2750.69,2803.13,2772.27,2864.91,2944.46,3054.01,3152.9,3256.31,3365.78,3475.1,3582.89,3692.95,3790.12,3891.93,4025.58,4113.27,4200.96,4281.3,4358.59,4429.77,4494.68,4560.86,4631.37,4710.54,4788.32,4872.99,4962,5049.97,2579.36,2663.38,2750.69,2803.13,2772.27,2864.91,2944.46,3054.01,3152.9,3256.31,3365.78,3475.1,3582.89,3692.95,3790.12,3891.93,4025.58,4113.27,4200.96,4281.3,4358.59,4429.77,4494.68,4560.86,4631.37,4710.54,4788.32,4872.99,4962,5049.97,873.5,755.18,741.15,737.12,738.33,732.93,726.46,720.92,691.88,686.04,690.76,671.04,634.01,565.76,545.02,515.4,504.39,499.99,488.63,482.52,464.34,457.56,467.62,483.68,486.54,471.51,467.4,444.68,434.86,409.54,382.09,394.38,405.38,414.03,419.34,429.37,437.98,446.76,454.84,461.46,467.87,474.5,481.12,487.26,492.43,497.39,502.75,506.4,510.12,513.69,517.97,522.28,526.89,531.78,536.64,542.71,549.63,556.67,563.94,571.46
Mauritania,77509.54,76827.7,76860.08,76944.65,74943.04,73320.04,73496.3,73010.08,73594.85,72235.7,72754.87,74010.01,74555.11,74254.35,75901.51,76557.15,78342.05,77911.46,78261.27,81445.15,81864.93,83643.98,86984.53,88544.15,87539.52,89401.72,89144.52,92096.36,92811.71,94084.59,77509.54,76827.7,76860.08,76944.65,74943.04,73320.04,73496.3,73010.08,73594.85,72235.7,72754.87,74010.01,74555.11,74254.35,75901.51,76557.15,78342.05,77911.46,78261.27,81445.15,81864.93,83643.98,86984.53,88544.15,87539.52,89401.72,89144.52,92096.36,92811.71,94084.59,177466.42,174498.42,169734.36,165208.8,153492.98,145259.2,103016.12,94595.25,81573.13,75218.77,74029.8,77050.75,80807.46,93382.81,112435.87,82236,79353.32,78729.34,80257.47,76747.59,87279.54,86489.4,66897.65,59997.56,60024.59,44733.92,40979.8,44267.98,44002.6,34380.8,21606.12,22085.3,22630.95,23233.83,23651.14,24077.24,24878.29,25651.79,26652.58,27362.44,28133.26,28834.14,29486.59,30000.69,30619.7,31290.2,32023.95,32350.76,32713.19,33419.05,33888.26,34680.11,35781.68,36636.61,37230.7,38183.45,39114.08,40310.31,41143.66,42114.76
Mauritius,78660.05,76648.1,78612.89,81631.5,82661.06,83012.57,84422.74,88892.68,86823.84,88063.47,87754.08,87421.59,87922.73,85835.15,81313.33,76233.46,72088.82,68343.06,67712.02,67169.19,64780.09,63171.23,63066.95,62417.43,64412.08,66026.52,67929.42,69569.39,72050.4,73545.76,78660.05,76648.1,78612.89,81631.5,82661.06,83012.57,84422.74,88892.68,86823.84,88063.47,87754.08,87421.59,87922.73,85835.15,81313.33,76233.46,72088.82,68343.06,67712.02,67169.19,64780.09,63171.23,63066.95,62417.43,64412.08,66026.52,67929.42,69569.39,72050.4,73545.76,2195.02,2092.93,2004.1,2009.95,1932.77,1905.89,1864.23,1812.37,1721.74,1751.85,1732.56,1710.02,1751.7,1771.11,1765.55,1805.54,1767.22,1729.51,1802.04,1824.86,1849.37,1856.74,1773.1,1656.02,1618.31,1588.1,1480.37,1463.36,1429.19,1397.07,12605.96,12784.14,13032.73,13295.38,13473.58,13660.56,14002.69,14292.99,14567.62,14930.1,15284.3,15669.71,16010.05,16357.26,16590.58,16868.87,17103.05,17284.71,17581.45,17878.37,18056.06,18260.55,18469.57,18653.45,18936.5,19296.08,19564.08,19826.93,20028.12,20247.87
Mexico,1698653.92,1716662.74,1757575.47,1805047.47,1836503.77,1883630.56,1910741.49,1955918.41,1983783.2,1983069.24,1975113.12,1998403.04,2071383.01,2138668.05,2149961.15,2234614.35,2256027.5,2308179.55,2448346.73,2566681.5,2581874.18,2609873.38,2682428.66,2853062.37,2948074.28,3021055.43,3126934.61,3297956.01,3344851.86,3428633.01,1698653.92,1716662.74,1757575.47,1805047.47,1836503.77,1883630.56,1910741.49,1955918.41,1983783.2,1983069.24,1975113.12,1998403.04,2071383.01,2138668.05,2149961.15,2234614.35,2256027.5,2308179.55,2448346.73,2566681.5,2581874.18,2609873.38,2682428.66,2853062.37,2948074.28,3021055.43,3126934.61,3297956.01,3344851.86,3428633.01,348867.18,304899.6,287172.97,270993.63,254568.03,243783.38,236165.18,228241.51,217881.27,211151.97,205966.9,198897.74,194687.72,190994.69,186752.89,184487.46,180761.6,177170.91,171733.21,167729.83,162339.77,158331.23,156191.74,155441.33,153194.79,151863.43,149784.09,149390.8,148891.91,147192.39,963292.99,975420.7,990065.91,1008127.02,1027866.75,1047652.76,1065399.8,1082060.19,1096608.64,1109656.28,1125327.68,1144087.46,1166007.76,1189224.17,1209257.13,1235777.31,1259620.07,1286262.78,1318893.03,1349687.91,1370927.67,1392994.29,1420255.07,1454082.4,1482412.6,1508938.55,1544925.57,1585194.55,1614021.63,1641647.29
Micronesia (country),7638.96,7738.72,7815.72,7872.5,7934.54,7938.89,7983.12,8023.81,8046.12,8067.83,8074.74,8116.89,8166.74,8201.42,8263.31,8307.13,8400.38,8539.75,8699.96,8848.21,8969.34,9078.57,9176.13,9292.63,9426.82,9545.39,9656.95,9783.55,9916.98,10045.38,7638.96,7738.72,7815.72,7872.5,7934.54,7938.89,7983.12,8023.81,8046.12,8067.83,8074.74,8116.89,8166.74,8201.42,8263.31,8307.13,8400.38,8539.75,8699.96,8848.21,8969.34,9078.57,9176.13,9292.63,9426.82,9545.39,9656.95,9783.55,9916.98,10045.38,2074.56,1998.27,1898.42,1820.97,1764.98,1664.6,1555.24,1495.7,1423.62,1344.16,1273.99,1185.56,1109.5,1018.7,944.21,755.81,734.2,700.45,681.33,686.96,726.48,669.36,616.7,609.18,575.36,492.78,481.77,470.98,463.88,461.74,950.86,968.55,984.62,1000.02,1013.49,1023.33,1032.6,1038.52,1042.72,1045.44,1047.4,1049.59,1051.99,1052.82,1054.99,1055.64,1055.87,1056.43,1056.37,1056.71,1055.92,1056.43,1057.39,1059.11,1061.99,1064.63,1068.42,1073.99,1079.27,1084.94
Middle East & North Africa (WB),14932091.83,15066006.62,15266451.22,15563755.7,15790915.98,15917815.81,16060304.11,16334887.28,16511178.3,16736395.97,16723599.09,17067255.48,17409263.94,17768566.81,17957519.77,18159871.9,18468648.74,18724101.49,19111096.43,19480203.86,19763441.56,20039792.74,20459500.05,20800700.89,21206220.47,21959336.62,22357416.13,22817574.06,23371256.52,23946888.57,14932091.83,15066006.62,15266451.22,15563755.7,15790915.98,15917815.81,16060304.11,16334887.28,16511178.3,16736395.97,16723599.09,17067255.48,17409263.94,17768566.81,17957519.77,18159871.9,18468648.74,18724101.49,19111096.43,19480203.86,19763441.56,20039792.74,20459500.05,20800700.89,21206220.47,21959336.62,22357416.13,22817574.06,23371256.52,23946888.57,6053219.4,5656768.03,5236482.96,4852045.12,4594849.64,4317621.49,4013509.07,3727291.57,3530167.4,3245063.34,3045912.57,2823096.83,2532039.71,2350236.05,2201152.45,2059952.37,1978498.44,1694282.37,1563675.94,1487726.75,1430766.91,1411949.75,1462821.78,1403325.95,1329900.51,1287453.76,1201682.56,1179788.25,1137539.59,1127058.49,2612378.05,2672590.08,2735372.63,2805814.1,2878876.81,2954399.29,3030348,3108141.69,3183875.87,3263431.22,3344882.97,3438078.01,3538344.22,3642337.9,3744942.73,3844565.33,3948584.56,4060835.29,4179361.08,4293057.4,4395364.22,4498025.33,4595978.61,4690006.32,4780856.01,4876703.96,4975709.6,5076618.38,5173757.19,5266958.3
Moldova,428076.71,467413.25,456796.9,487709.42,558439.5,581369.04,553736.15,509445.93,487170.48,499177.28,505234.62,500547.72,514805.46,524625.11,515131.89,535722.33,519164.48,514575.75,503652.67,501742.64,513019.37,458825.81,456720.65,441525.7,458723.75,473258.94,459248.59,431814.81,427756.56,421026.86,428076.71,467413.25,456796.9,487709.42,558439.5,581369.04,553736.15,509445.93,487170.48,499177.28,505234.62,500547.72,514805.46,524625.11,515131.89,535722.33,519164.48,514575.75,503652.67,501742.64,513019.37,458825.81,456720.65,441525.7,458723.75,473258.94,459248.59,431814.81,427756.56,421026.86,16335.53,14383.81,13379.97,12360.08,12249.46,11395.97,10110.48,8957.45,8181.79,7475.88,7228.95,6766.57,6618.01,6254.08,6018.32,5875.94,5599.37,5571.73,5521.67,5363.64,5285.17,5053.69,4908.03,4729.54,4680.42,4479,4303.91,4092.79,3936.95,3842.22,54431.06,55740.45,55666.67,56277.79,57462.96,57673.89,57145.15,56184.39,55990.53,56244.55,56086.67,55905.96,56224.62,56125.06,55827.68,56118.02,55975.92,56062.02,55846.32,55842.52,55888.59,55066.75,55166.5,55212.78,55822.76,56213.96,55977.63,55687.21,55850.17,56101.88
Monaco,3001.81,3000.71,2997.59,2991.63,2983.26,2963.75,2933.78,2873.45,2777.87,2642.89,2500.9,2416.03,2367.72,2340.52,2324.95,2319.56,2317.01,2306.32,2297.97,2304.59,2313.14,2317.76,2307.3,2291.95,2280.34,2265.55,2251.76,2241.96,2230.82,2219.24,3001.81,3000.71,2997.59,2991.63,2983.26,2963.75,2933.78,2873.45,2777.87,2642.89,2500.9,2416.03,2367.72,2340.52,2324.95,2319.56,2317.01,2306.32,2297.97,2304.59,2313.14,2317.76,2307.3,2291.95,2280.34,2265.55,2251.76,2241.96,2230.82,2219.24,17.74,19.03,22.58,18.48,18.13,17.78,17.47,16.99,15.99,16.54,16.44,16.3,16.19,15.88,16.01,15.99,15.27,15.01,14.79,14.69,14.64,14.59,14.62,14.6,14.52,14.5,14.42,14.42,14.29,14.21,615.05,625.12,634.61,644.07,653.46,663.17,673.61,683.83,694.76,706.4,718.04,728.88,738.57,747.5,755.25,763.48,771.32,778.6,785.98,793.45,800.35,805.83,812.34,817.06,819.37,821.88,826.36,829.51,831.17,832.44
Mongolia,150770.04,157118.84,163489.06,169609.32,174077.84,183887,190965.33,193825.78,195888.14,199857.62,203989.05,209364.3,210340.15,211351.41,211981.02,213269.92,213360.83,210779.84,210380.81,216407.09,221776.8,225217.92,224776.51,224196.8,223991.41,228318.32,237376.41,245259.08,253963.63,264433.65,150770.04,157118.84,163489.06,169609.32,174077.84,183887,190965.33,193825.78,195888.14,199857.62,203989.05,209364.3,210340.15,211351.41,211981.02,213269.92,213360.83,210779.84,210380.81,216407.09,221776.8,225217.92,224776.51,224196.8,223991.41,228318.32,237376.41,245259.08,253963.63,264433.65,59694.32,57932.53,58776.14,59639.17,57471.83,52397.52,47807.32,42800.32,37544.2,33098.46,28647.32,26225.4,21050.18,18386.08,16629.5,15114.05,13876.22,13174.18,12845.95,12270.13,11947.99,12023.61,11703.76,11525.98,11260.12,13379.52,14076.25,10238.58,10058.46,9854.63,20869.96,21441.13,22247.04,22990.19,23453.55,23885.69,24248.74,24483.15,24664.43,24970.72,25347.53,25825.27,26361.2,26925.78,27516.08,28098.64,28585.02,29065.9,29597.35,30162.51,30753.62,31348.56,31924.33,32455.02,33030.2,33605.09,34369.29,35126.2,35919.55,36802.67
Montenegro,46359.05,45632.18,46870.8,49921.68,52969.72,54834.02,56849.78,59629.41,60547.42,61159.33,62056.4,63415.08,64786.04,66592.44,68009.01,69364.65,70025.78,70284.28,70096.87,70299.61,69781,69778.26,69257.81,69770.99,70523.25,71169.66,71295.42,71536.1,70688.73,69903.9,46359.05,45632.18,46870.8,49921.68,52969.72,54834.02,56849.78,59629.41,60547.42,61159.33,62056.4,63415.08,64786.04,66592.44,68009.01,69364.65,70025.78,70284.28,70096.87,70299.61,69781,69778.26,69257.81,69770.99,70523.25,71169.66,71295.42,71536.1,70688.73,69903.9,844.55,814.87,787.19,776.91,773.57,770.44,756.25,736.55,735.02,746.1,718.85,685.04,644.02,617.06,579.29,560.02,523.85,501.12,476.4,457.9,438.78,413.82,399.97,392.18,393.77,379.79,382.15,384.23,389.76,369.22,7531.66,7572.98,7643.8,7714.83,7791.33,7858.34,7927.4,8020.49,8102.73,8207.2,8272.57,8318.1,8377.79,8469.06,8542.31,8622.48,8696.43,8754.38,8802.4,8856.71,8908.71,8967.22,9026.51,9098.29,9173.9,9231.5,9293.03,9364.65,9386.81,9421.01
Morocco,1469691.96,1508161.08,1581132.22,1639844.69,1658146.13,1689266.16,1708381.81,1741861.43,1760507.19,1802930.22,1787870.89,1803011.49,1817408.79,1873945.63,1910688.81,1951423.72,1995162.58,2044924.16,2080419.06,2111374.64,2136965.85,2165230.27,2206754.16,2341904.8,2374102.26,2408810.43,2451307.84,2499694.01,2549870.98,2596169.25,1469691.96,1508161.08,1581132.22,1639844.69,1658146.13,1689266.16,1708381.81,1741861.43,1760507.19,1802930.22,1787870.89,1803011.49,1817408.79,1873945.63,1910688.81,1951423.72,1995162.58,2044924.16,2080419.06,2111374.64,2136965.85,2165230.27,2206754.16,2341904.8,2374102.26,2408810.43,2451307.84,2499694.01,2549870.98,2596169.25,866521.84,817391.93,784239.35,752746.26,721521.14,699097.49,664036.5,634384.01,606623.57,575597.64,547332.79,522498.42,500549.68,479947.41,432592.34,386391.24,335640.88,284015.73,230337.66,183701.48,169742.27,162980.14,160972.75,160361.96,120136.71,110424.01,103957.27,99772.52,97265.28,108839.12,254138.56,259974.65,267740.23,274256.18,279958.49,286127.15,292076.84,298265.6,303929.35,310427.86,315902.46,322573.02,329588.57,336958.73,343672.26,350599.64,357720.76,364687.66,371447.87,378081.61,384431.91,390450.29,396939.39,404486.78,409279.42,414022.58,419886.45,425854.91,431017.97,435807.13
Mozambique,431604.61,430999.76,435822.34,444807.03,450999.72,456253.51,460999.21,467630.1,473808.46,482592.12,495172.11,497083.97,510744.76,524604.18,547456.99,574270.89,603982.7,632480.77,665718.19,694385.52,726261.3,754189.71,782821.63,805355.33,821420.48,831969.04,841575.83,852182.33,864440.89,878762.44,431604.61,430999.76,435822.34,444807.03,450999.72,456253.51,460999.21,467630.1,473808.46,482592.12,495172.11,497083.97,510744.76,524604.18,547456.99,574270.89,603982.7,632480.77,665718.19,694385.52,726261.3,754189.71,782821.63,805355.33,821420.48,831969.04,841575.83,852182.33,864440.89,878762.44,1915439.96,1869063.4,1830952.06,1796276.27,1768984.38,1807219.89,1856524.83,1889512.62,1769615.1,1649194.99,1583629.95,1523717.53,1526111.92,1550898.43,1567612.18,1579404.71,907995.26,852055.51,867295.09,779074.04,817035.01,1034944.27,904339.99,837447.44,798093.85,744710.21,718926.5,739380.06,719687.26,452543.53,105053.18,104499.36,106018.1,111113.15,117487.41,122134.71,125841.76,130101.05,135031.3,140220.52,145108.51,148433.02,152605.11,156855.9,161605.16,166433.04,173172.55,176494.59,179496.66,181932.92,185559.32,189418.41,195333.47,201228.33,207337.57,213716.54,221199.03,229010.44,234942.43,241668.48
Myanmar,2797006.32,2852539.24,2894305.86,2934082.74,2967544.48,2999592.88,3029988.27,3059379.65,3092083.82,3122802.76,3158766.64,3188005.27,3200490.9,3202824.08,3223267.96,3193715.22,3175860.79,3126316.65,3085818.89,3072458.1,3043425.02,3052147.33,3037043.06,3074517.36,3095465.39,3123504.5,3159827.74,3213882.85,3260150.13,3293471.06,2797006.32,2852539.24,2894305.86,2934082.74,2967544.48,2999592.88,3029988.27,3059379.65,3092083.82,3122802.76,3158766.64,3188005.27,3200490.9,3202824.08,3223267.96,3193715.22,3175860.79,3126316.65,3085818.89,3072458.1,3043425.02,3052147.33,3037043.06,3074517.36,3095465.39,3123504.5,3159827.74,3213882.85,3260150.13,3293471.06,3051124,2946881.32,2837244.96,2708074.63,2603831,2509673.59,2388519.28,2292806.17,2121000.58,2009755.41,1947742.23,1892732.57,1837826.2,1661750.46,1438413.51,1292530.87,1229369.53,1184637.3,951941.24,894216.82,860338.76,844689.09,799250.71,771573.74,745273.56,734853.16,612038.47,586100.5,576199.85,559664.31,402067.77,409920.44,417735.71,425273.76,432609.2,440359.97,447449.91,454335.87,461512.39,468215.51,476485.61,485034.01,494402.72,503616.36,513589.32,521346.56,529144.8,535795.82,541304.75,548088.55,554830.23,562486.99,568849.88,578025.16,586197.73,594374.2,602894.65,611706.79,621521.71,631542.24
Namibia,54904.02,56118.32,57814.75,59219.06,61498.89,63682.24,65621.53,68042.64,71171.04,74618.42,78065.77,78354.12,80416.61,80298,79031.8,77655.94,75596.88,74063.07,72957.7,72600.86,72810.96,71929.75,72409.16,73631.48,75426.04,77358.68,79168.11,80788.43,82454.18,83771.03,54904.02,56118.32,57814.75,59219.06,61498.89,63682.24,65621.53,68042.64,71171.04,74618.42,78065.77,78354.12,80416.61,80298,79031.8,77655.94,75596.88,74063.07,72957.7,72600.86,72810.96,71929.75,72409.16,73631.48,75426.04,77358.68,79168.11,80788.43,82454.18,83771.03,53504.67,51522.53,48428.35,44582.46,61130.75,41022.23,38419.74,36612.5,21517.64,19377.27,20953.53,29255.93,20217.01,23611.04,23445.44,24425.48,28126.15,25052.09,25942.32,28778.82,25457.77,25505.4,28620.91,19326.18,17327.48,17291.96,17039.72,13815.9,13674.01,12987.4,12262.07,12689.4,13142.78,13579.3,14075.75,14552.76,15061.6,15606.85,16257.64,16870.82,17468.2,17862.18,18346.88,18658.4,18869.77,19145.93,19340.37,19588.88,19833.74,20071.36,20352.94,20593.29,20853.61,21281.59,21697.66,22094.8,22499.58,22892.31,23349.67,23766.37
Nauru,794.53,808.4,825.62,838.89,860.32,891.47,924.52,959.64,990.79,1017.1,1036.21,1062.37,1074.47,1077.03,1075.97,1069.89,1062.18,1058.51,1043.99,1029.26,1004.02,978.05,958.81,934.28,906.02,888.53,874.19,865.9,862.81,863.34,794.53,808.4,825.62,838.89,860.32,891.47,924.52,959.64,990.79,1017.1,1036.21,1062.37,1074.47,1077.03,1075.97,1069.89,1062.18,1058.51,1043.99,1029.26,1004.02,978.05,958.81,934.28,906.02,888.53,874.19,865.9,862.81,863.34,172.31,170.93,168.89,173.44,181.29,186.56,193.26,200.32,154.94,152.35,151.9,154.5,161.42,203.89,199.35,186.25,167.06,145.2,123.9,91.18,72.26,64.01,60.29,57.22,64.76,60.3,56.58,53.23,49.92,40.15,96.16,96.53,97.03,97.63,98.48,99.57,100.64,101.63,102.7,103.32,103.63,104.01,103.87,103.1,102.54,101.76,100.99,100.17,99.29,98.67,97.83,97.17,96.81,96.42,96.15,96.26,96.59,97.16,97.81,98.72
